DATA,DÉBITO/CRÉDITO $,SALDO,HISTÓRICO DE FLUXO,CONTAS-AGRUPAMENTO
6/5/2020,-3625,"2568130,73",Pgto MSX Consult Nf 910,BANCO
6/5/2020,-2968,"2565162,73",Pgto MSX Consult Nf 909,BANCO
6/5/2020,-2000,"2563162,73",Pgto Contabilidade NF 586,BANCO
6/5/2020,-79460,"2483702,73",Pgto DARF 2172 Cofins FEV/20,BANCO
6/5/2020,-302,"2483400,73",Pgto GPS 13/2019,BANCO
6/5/2020,-180,"2483220,73",Pgto Manutenção Ar Condicionado - João Paulo da Silva,BANCO
6/5/2020,-10,"2483210,73",Tarifa Bancária DOC/TED,BANCO
6/5/2020,-17,"2483193,73",Anuidade Cartão de Credito,BANCO
6/8/2020,307,"2483500,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/8/2020,44955,"2528455,73",Credito Terra Nova IMA-B Renda Fixa,BANCO
6/8/2020,-987,"2527468,73",Pgto Quick Soft NF 35597,BANCO
6/9/2020,175,"2527643,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/9/2020,-14,"2527629,73",Pgto 99 Tecnologia,BANCO
6/9/2020,-5600,"2522029,73",Pgto Bem Pericia e Avaliação NF 63,BANCO
6/9/2020,-98500,"2423529,73",Pgto Alux Wedemann Advocacia NF 003,BANCO
6/9/2020,-10,"2423519,73",Tarifa Bancária DOC/TED,BANCO
6/10/2020,180,"2423699,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/10/2020,30967,"2454666,73",Credito VIA para VCM,BANCO
6/10/2020,-3329,"2451337,73",Pgto Scansource Licença Firewall 2/3,BANCO
6/10/2020,-37847,"2413490,73",Pgto ISS,BANCO
6/10/2020,-38,"2413452,73",Pgto Cartório,BANCO
6/10/2020,-2180,"2411272,73",Pgto Prajna NF 6355,BANCO
6/10/2020,-766,"2410506,73",Pgto Depreciação Veritas TOP,BANCO
6/10/2020,-15483,"2395023,73",Pgto Adiantamento a func. Desp Adm - Rodrigo,BANCO
6/10/2020,-15483,"2379540,73",Pgto Adiantamento a func. Desp Adm - Qualitas,BANCO
6/10/2020,-14077,"2365463,73",Pgto Azulsol Comunicações NF 1797,BANCO
6/10/2020,-31,"2365432,73",Tarifa Bancária DOC/TED,BANCO
6/10/2020,-524,"2364908,73",Pgto Cartão de Crédito Elo,BANCO
6/10/2020,-1649,"2363259,73",Pgto Cartão Credito Master,BANCO
6/12/2020,133,"2363392,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/12/2020,-2656,"2360736,73",Pgto MSX Consult Nf 919,BANCO
6/12/2020,-500,"2360236,73",Pgto Criação e Imagem,BANCO
6/12/2020,-31,"2360205,73",Tarifa Bancária DOC/TED,BANCO
6/15/2020,165,"2360370,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/15/2020,-8064,"2352306,73",Pgto Omega Assessoria NF 12749,BANCO
6/15/2020,-1212,"2351094,73",Pgto PK12 Estacionamento NF,BANCO
6/15/2020,-736,"2350358,73",Pgto Scansource - Cloud Service NF 124153,BANCO
6/15/2020,-11287,"2339071,73",Pgto Scansource - Cloud Service NF,BANCO
6/15/2020,-2051,"2337020,73",Pgto CRDC NF 18343,BANCO
6/15/2020,-739,"2336281,73",Pgto Conect -Serasa NF 187603,BANCO
6/15/2020,-10,"2336271,73",Tarifa Bancária DOC/TED,BANCO
6/16/2020,143,"2336414,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/16/2020,-26288,"2310126,73","Pgto Montjoie Acessoria NF 28.011,20",BANCO
6/16/2020,-261978,"2048148,73","Pgto Guilherme Bussadori NF 279.146,31",BANCO
6/16/2020,-20,"2048128,73",Tarifa Bancária DOC/TED,BANCO
6/17/2020,123,"2048251,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/17/2020,-164,"2048087,73",Pgto Matricula - Hotel Economico Terra Nova FIEF institucional IMA-B,BANCO
6/18/2020,136,"2048223,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/18/2020,-18807,"2029416,73",Pgto Lote 45 NF 4918,BANCO
6/18/2020,-426,"2028990,73",Pgto Bebidas Imigrantes Pedido 1753,BANCO
6/19/2020,110,"2029100,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/19/2020,-22,"2029078,73",Pgto DARF 1708 CRDC NF 17794,BANCO
6/19/2020,-42,"2029036,73",Pgto DARF 1708 MSX Consult NF 901,BANCO
6/19/2020,-47,"2028989,73",Pgto DARF 1708 MSX Consult NF 899,BANCO
6/19/2020,-56,"2028933,73",Pgto DARF 1708 MSX Consult NF 898,BANCO
6/19/2020,-70,"2028863,73",Pgto DARF 5952 CRDC NF 17794,BANCO
6/19/2020,-100,"2028763,73",Pgto Voicecorp - linha contingencial,BANCO
6/19/2020,-109,"2028654,73",Pgto Whirlpool,BANCO
6/19/2020,-112,"2028542,73",Pgto DARF 1708 Balera Berbel NF 2301,BANCO
6/19/2020,-131,"2028411,73",Pgto DARF 5952 MSX Consult NF 901,BANCO
6/19/2020,-145,"2028266,73",Pgto DARF 5952 MSX Consult NF 899,BANCO
6/19/2020,-175,"2028091,73",Pgto DARF 5952 MSX Consult NF 898,BANCO
6/19/2020,-196,"2027895,73",Pgto DARF 1708 BDO Auditoria NF 60436,BANCO
6/19/2020,-225,"2027670,73",Pgto DARF 1708 Azulsol Comum NF 1790,BANCO
5/19/2020,-348,"2027322,73",Pgto DARF 5952 Balera Berbel NF 2301,BANCO
6/19/2020,-370,"2026952,73",Pgto Net,BANCO
6/19/2020,-406,"2026546,73",Pgto GPS C de Campos Trans e Serv Ter,BANCO
6/19/2020,-610,"2025936,73",Pgto DARF 5952 BDO Auditoria NF 60436,BANCO
6/19/2020,-649,"2025287,73",Pgto DARF 0561 IRRF/Folha,BANCO
6/19/2020,-697,"2024590,73",Pgto DARF 5952 Azulsol Comum NF 1790,BANCO
6/19/2020,-699,"2023891,73",Pgto DARF 1708 Montjoie NF 74,BANCO
6/19/2020,-1593,"2022298,73",Pgto Asplan,BANCO
6/19/2020,-2169,"2020129,73",Pgto DARF 5952 Montjoie NF 74,BANCO
6/19/2020,-7376,"2012753,73",Pgto GPS,BANCO
6/19/2020,-7492,"2005261,73",Pgto DARF 1708 Guilherme B. NF 121,BANCO
6/19/2020,-23228,"1982033,73",Pgto DARF 5952 Guilherme B. NF 121,BANCO
6/19/2020,-43682,"1938351,73",Pgto Anbima,BANCO
6/22/2020,178,"1938529,73",Ajuste de credito ref. Aplicação automatica,BANCO
6/22/2020,-9701,"1928828,73",Pgto Parcela 10/36 Financiamento,BANCO
6/22/2020,-1115,"1927713,73",Pgto Energia,BANCO
6/22/2020,-865,"1926848,73",Pgto Assist Locação e Impressão,BANCO
6/22/2020,-2236,"1924612,73",Pgto Agencia Estado - Broadcast,FIXA
6/23/2020,117,"1924729,73",Ajuste de credito ref. Aplicação automatica,FIXA
6/23/2020,14285,"1939014,73",Credito Liquidação fundo UM I A M II FIRF Taxa de Gestão Jun/20,FIXA
6/24/2020,131,"1939145,73",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
6/24/2020,-776,"1938369,73",Pgto Editora Globo - Valor PRO Ferramenta e dados,TARIFAS ADICIONAIS
6/24/2020,-980,"1937389,73",Pgto Editora Glovo - Valor PRO Disponibilização,TARIFAS ADICIONAIS
6/25/2020,130,"1937519,73",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
6/26/2020,133,"1937652,73",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
6/26/2020,-13209,"1924443,73",Pgto Alelo VR- Jul/20,TARIFAS ADICIONAIS
6/26/2020,-871,"1923572,73",Pgto SP Trans - VT Jul/20,TARIFAS ADICIONAIS
6/29/2020,238,"1923810,73",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
6/30/2020,160,"1923970,73",Ajuste de credito ref. Aplicação automatica,TARIFAS ADICIONAIS
6/30/2020,-7500,"1916470,73",Pgto Aline C Mathias - representação Portobello 15 dias Junho/Julho 2020,TARIFAS ADICIONAIS
6/30/2020,-3800,"1912670,73",Pgto Sonchim Almeida Scarpa e Bragagnolo,TARIFAS ADICIONAIS
6/30/2020,-3877,"1908793,73",Pgto Omega Assessoria NF 12789,TARIFAS ADICIONAIS
6/30/2020,-12000,"1896793,73",Pgto Emeli Serviços - Honorários Dra Linéia Tollog e Portobello,BANCO
6/30/2020,-7038,"1889755,73",Pgto Barela Berbel e Mitne NF 2493,BANCO
6/30/2020,-364,"1889391,73",Pgto Fabio Amaral despesas VIP,BANCO
6/30/2020,-500000,"1389391,73",Apilcação Veritas Imperium,BANCO
6/30/2020,-327,"1389064,73",Pgto Stamples do Brasil - compra Sulfite,BANCO
6/30/2020,-31,"1389033,73",Tarifa Bancária DOC/TED,BANCO
6/30/2020,-172423,"1216610,73",Pgto IRPJ 04 TRIM 3/3,BANCO
6/30/2020,-63780,"1152830,73",Pgto CSLL 04 TRIM 3/3,BANCO
7/1/2020,100,"1152903,99",Ajuste de credito ref. Aplicação automatica,BANCO
7/1/2020,-9040,"1143863,99",Pgto Condomínio Ed Metropolitan,BANCO
7/1/2020,-27850,"1116013,99",Pgto QCP - Qualitas Capital Partners,BANCO
7/1/2020,-2447,"1113566,99",Pgto Flávio Rietmann,BANCO
7/1/2020,-40000,"1073566,99",Pgto Rodrigo Moratelli,BANCO
7/1/2020,-17000,"1056566,99",Pgto Guilherme Marques,BANCO
7/1/2020,-13200,"1043366,99",Pgto Danilo Tamburus,BANCO
7/1/2020,-13200,"1030166,99",Pgto Lidiberto,FIXA
7/1/2020,-13200,"1016966,99",Pgto Danilo Miura,FIXA
7/1/2020,-13200,"1003766,99",Pgto Mario,PGTO FUNC.
7/1/2020,-13200,"990566,99",Pgto Sergio Rossi,PGTO FUNC.
7/1/2020,-9340,"981226,99",Pgto Fabio Amaral,PGTO FUNC.
7/1/2020,-8000,"973226,99",Pgto Isadora Ferreira,PGTO FUNC.
7/1/2020,-5000,"968226,99",Pgto Leonardo de Luca,PGTO FUNC.
7/1/2020,-5000,"963226,99",Pgto Fernando Daier,PGTO FUNC.
7/1/2020,-4500,"958726,99",Pgto Paula Iglesias,PGTO FUNC.
7/1/2020,-2300,"956426,99",Pgto Leandro - Estagiário,PGTO FUNC.
7/1/2020,-2300,"954126,99",Pgto Andre - Estagiário,PGTO FUNC.
7/1/2020,-1517,"952609,99",Pgto Gisele Santos,PGTO FUNC.
7/1/2020,-389,"952220,99",Pgto Vale transporte - Andre,PGTO FUNC.
7/1/2020,-431,"951789,99",Pgto Vale transporte - Leandro,PGTO FUNC.
7/1/2020,-10,"951779,99",Tarifa Bancária DOC/TED,PGTO FUNC.
7/1/2020,-25,"951754,99",Pgto Cartão de Crédito Visa,PGTO FUNC.
7/2/2020,84,"951838,99",Ajuste de credito ref. Aplicação automatica,PGTO FUNC.
7/2/2020,-135000,"816838,99",QCP - Qualitas Capital Partners,PGTO FUNC.
7/2/2020,-135000,"681838,99",Rodrigo Moratelli,FIXA
7/2/2020,-220000,"461838,99",Guilherme Marques,FIXA
7/2/2020,-135000,"326838,99",Danilo Tamburus,TARIFAS ADICIONAIS
7/2/2020,-80000,"246838,99",Isadora Ferreira,TARIFAS ADICIONAIS
7/2/2020,-35000,"211838,99",Lidiberto,BANCO
7/2/2020,-20000,"191838,99",Leonardo de Luca,BANCO
7/2/2020,-20000,"171838,99",Mario,PGTO FUNC.
7/2/2020,-20000,"151838,99",Danilo Miura,PGTO FUNC.
7/2/2020,-15000,"136838,99",Fabio Amaral,PGTO FUNC.
7/2/2020,-17000,"119838,99",Sergio Rossi,PGTO FUNC.
7/2/2020,-15000,"104838,99",Fernando Daier,PGTO FUNC.
7/2/2020,-8000,"96838,99",Paula Iglesias,PGTO FUNC.
7/2/2020,-8422,"88416,99",Eduardo NF 121,PGTO FUNC.
7/2/2020,-146,"88270,99",Tarifa Bancária DOC/TED,PGTO FUNC.
7/3/2020,9,"88279,99",Ajuste de credito ref. Aplicação automatica,PGTO FUNC.
7/3/2020,21739,"110018,99",Credito UM I A MFIRF - Taxa Gestão Jun e Jul/20,PGTO FUNC.
7/3/2020,241140,"351158,99",Credito Symphony - Taxa Gestão Jun/20,PGTO FUNC.
7/3/2020,1789510,"2140668,99",Credito Symphony - Taxa Performance 1° Sem/20,PGTO FUNC.
7/3/2020,-6316,"2134352,99",Eduardo NF 122,TARIFAS ADICIONAIS
7/3/2020,-338,"2134014,99",Pgto Host Fiber - Link BKP,BANCO
7/3/2020,-1352,"2132662,99",Pgto Host Fiber - Link Principal,BANCO
7/3/2020,-915,"2131747,99",Pgto Everton Mensageiro NF 073,BANCO
7/3/2020,-290,"2131457,99",Pgto Certisig renovação certificado Digital - Eduardo Soares,BANCO
7/3/2020,-2000,"2129457,99",Pgto Contabilidade NF 610,BANCO
7/3/2020,-20,"2129437,99",Tarifa Bancária DOC/TED,BANCO
7/6/2020,-69,"2129368,99",Ajuste de credito ref. Aplicação automatica,BANCO
7/6/2020,51473,"2180841,99",Credito Postalis Taxa Cobrança Mai/19,BANCO
7/6/2020,15155,"2195996,99",Credito Postalis Taxa Performance Mai/19,BANCO
7/6/2020,51473,"2247469,99",Credito Postalis Taxa Cobrança Jun/19,BANCO
7/6/2020,15155,"2262624,99",Credito Postalis Taxa Performance Jun/19,BANCO
7/6/2020,-872600,"1390024,99",QCP - Qualitas Capital Partners,BANCO
7/6/2020,-872600,"517424,99",Rodrigo Moratelli,BANCO
7/6/2020,-65687,"451737,99",Guilherme Marques,BANCO
7/6/2020,-12837,"438900,99",Danilo Tamburus,BANCO
7/6/2020,-2652,"436248,99",Isadora Ferreira,BANCO
7/6/2020,-31381,"404867,99",Pgto JHSF Aluguel,BANCO
7/6/2020,-500,"404367,99",Pgto Criação e Imagem,BANCO
7/6/2020,-3746,"400621,99",Pgto C de Campos Trans e Serv Ter NF 929,PGTO FUNC.
7/6/2020,-3465,"397156,99",Pgto MSX Consult Nf 935,PGTO FUNC.
7/6/2020,-2940,"394216,99",Pgto MSX Consult Nf 933,PGTO FUNC.
7/6/2020,-380,"393836,99",Pgto Manutenção Fernando Hadad,PGTO FUNC.
7/6/2020,-73,"393763,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/6/2020,-4,"393759,99",Pgto Tarifa Bancária Pgto Func Net Empresa,REEMBOLSO
7/6/2020,-17,"393742,99",Anuidade Cartão de Credito,REEMBOLSO
7/7/2020,60,"393802,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/7/2020,26602,"420404,99",Credito Veritas Apogeu I FIDC - Taxa Gestão - Jun/20,REEMBOLSO
7/7/2020,30212,"450616,99",Credito Veritas Apogeu FIM - Taxa Gestão Jun/20,REEMBOLSO
7/7/2020,184884,"635500,99",Credito Veritas Apogeu FIM - Taxa Perform 1° sem/20,REEMBOLSO
7/7/2020,192054,"827554,99",Credito MERAK - Taxa Gestão Jun/20,REEMBOLSO
7/7/2020,1373375,"2200929,99",Credito MERAK - Taxa Performance 1° sem/20,REEMBOLSO
7/7/2020,9060,"2209989,99",Credito NINKA - Taxa Gestão Jun/20,REEMBOLSO
7/7/2020,1391422,"3601411,99",Credito NINKA - Taxa Performance 1° sem/20,REEMBOLSO
7/7/2020,180143,"3781554,99",Credito Marte - Taxa Gestão Jun/20,REEMBOLSO
7/7/2020,15998,"3797552,99",Credito Multiplica - Taxa Gestão Jun/20,REEMBOLSO
7/7/2020,25000,"3822552,99",Credito IMA-B 1000 FIC RENDA FIXA LP Taxa de Gestão Jun/20,REEMBOLSO
7/7/2020,30000,"3852552,99",Credito MLZ IMA-B FIRF Taxa de Gestão - Jun/20,REEMBOLSO
7/7/2020,30000,"3882552,99",Credito São Domingos Taxas de Gestão Jun/20,REEMBOLSO
7/7/2020,85000,"3967552,99",Credito TMJ IMA-B - Taxa Gestão Jun/20,REEMBOLSO
7/7/2020,35000,"4002552,99",Credito Fundo Barcelona Taxa Gestão Jun/2020,REEMBOLSO
7/7/2020,85000,"4087552,99",Credito FUNDO DE INVEST RENDA FIXA MONTE CARLO INSTITUCIONAL IMA-B 5 Taxa de Gestão Jun/20,REEMBOLSO
7/7/2020,20729,"4108281,99",Credito Monza FI Multimercado - taxa de Gestão Jun/20,REEMBOLSO
7/7/2020,10042,"4118323,99",Credito PRIME FUNDO DE INVESTIMENTO RENDA FIXA IMA-B Jun/20,REEMBOLSO
7/7/2020,27922,"4146245,99",Credito PREMIUM IMA-B FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA tyx Jun/20,REEMBOLSO
7/7/2020,92826,"4239071,99",Credito CJP - Taxa Gestão - Jun/20,REEMBOLSO
7/7/2020,26676,"4265747,99",Credito Terra Nova IMA-B Renda Fixa TX Jun/20,REEMBOLSO
7/7/2020,1883,"4267630,99",Credito Terra Nova FIC FIRF TAXA DE GESTÃO DEZ/19,REEMBOLSO
7/7/2020,-210,"4267420,99",Pgto Prizemed,REEMBOLSO
7/7/2020,-586,"4266834,99",Pgto FGTS,REEMBOLSO
7/7/2020,-5499,"4261335,99",Pgto AR Projeto Ambiental NF 4285 1/2,REEMBOLSO
7/8/2020,5,"4261340,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/8/2020,50766,"4312106,99",Credito Terra Nova IMA-B RENDA FIXA II TX Jun/20,REEMBOLSO
7/8/2020,-1034,"4311072,99",Pgto Quick Soft NF 36304,REEMBOLSO
7/8/2020,-1675,"4309397,99",Pgto Depreciação Veritas TOP,REEMBOLSO
7/8/2020,-10,"4309387,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/9/2020,7,"4309394,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/10/2020,20,"4309414,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/10/2020,13299,"4322713,99",Credito Terra Nova FIRF Institucional TG FEV/20 A JUN/20,REEMBOLSO
7/10/2020,6949,"4329662,99",Credito Terra Nova FIRF Institucional TG JAN/20,REEMBOLSO
7/10/2020,-1269,"4328393,99",Taxa 3° Trim CVM - VCM,REEMBOLSO
7/10/2020,-634,"4327759,99",Taxa 3° Trim CVM - Rodrigo,REEMBOLSO
7/10/2020,-3329,"4324430,99",Pgto Scansource Licença Firewall 3/3,REEMBOLSO
7/10/2020,-35768,"4288662,99",Pgto ISS,REEMBOLSO
7/10/2020,-3129,"4285533,99",Pgto TFE VARIAS INCIDENCIAS,REEMBOLSO
7/10/2020,-2180,"4283353,99",Pgto Prajna NF 6510,REEMBOLSO
7/10/2020,-229,"4283124,99",Pgto Fabio Amaral despesas VIP,REEMBOLSO
7/10/2020,-20,"4283104,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/10/2020,-4011,"4279093,99",Pgto Cartão Credito Master,REEMBOLSO
7/10/2020,-208,"4278885,99",Pgto Cartão de Crédito Elo,REEMBOLSO
7/13/2020,81,"4278966,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/13/2020,-5600,"4273366,99",Pgto Bem Pericia e Avaliação NF 65,REEMBOLSO
7/13/2020,-2656,"4270710,99",Pgto MSX Consult Nf 940,REEMBOLSO
7/13/2020,-107500,"4163210,99",Pgto Alux Wedemann Advocacia NF 004,REEMBOLSO
7/13/2020,-255675,"3907535,99",Pgto Catania Consultoria NF 25,REEMBOLSO
7/13/2020,-31,"3907504,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/14/2020,58,"3907562,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/14/2020,-25000,"3882562,99",Pgto Austin Rating NF 1263,REEMBOLSO
7/14/2020,-14077,"3868485,99",Pgto Azulsol Comunicações NF 1805,REEMBOLSO
7/15/2020,73,"3868558,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/15/2020,-1212,"3867346,99",Pgto PK12 Estacionamento NF,REEMBOLSO
7/15/2020,-588,"3866758,99",Pgto Scansource - Cloud Service NF 126793,REEMBOLSO
7/15/2020,-11121,"3855637,99",Pgto Scansource - Cloud Service NF 126792,REEMBOLSO
7/15/2020,-1677,"3853960,99",PgtoTarifa ou despesade fundos CRDC NF 18382,REEMBOLSO
7/15/2020,-216,"3853744,99",Pgto Tulio Brancam DOMINIO VCM nf 521,REEMBOLSO
7/15/2020,-389,"3853355,99",Pgto Conect -Serasa NF 1357028,REEMBOLSO
7/15/2020,-2891,"3850464,99",Pgto DELL Computadores,REEMBOLSO
7/16/2020,101,"3850565,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/16/2020,-1103,"3849462,99",Ativação/Instalação Cabos Link de Internet - Vogel NF 25449,REEMBOLSO
7/16/2020,-85,"3849377,99",Pro Rata 25 dias Link Internet - Vogel,REEMBOLSO
7/16/2020,-808,"3848569,99",Pro Rrata 25 dias Gerenciamento Link Internet - Vogel,REEMBOLSO
7/16/2020,-212,"3848357,99",Pro Rata 25 dias Locação Aparelho de Link de Internet - Vogel,REEMBOLSO
7/16/2020,-137020,"3711337,99","Pgto Montjoie Acessoria NF 76 R$ 145.999,87",REEMBOLSO
7/16/2020,-1500000,"2211337,99","Pgto Guilherme Bussadori NF 128 R$ 2.849.734,42",REEMBOLSO
7/16/2020,-20,"2211317,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/17/2020,60,"2211377,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/17/2020,80000,"2291377,99",Credito FUNDO DE INVEST RENDA FIXA MONTE CARLO INSTITUCIONAL IMA-B 5 Taxa de Performance/Recuperação,REEMBOLSO
7/17/2020,-1174475,"1116902,99","Pgto Guilherme Bussadori NF 128 R$ 2.849.734,42",REEMBOLSO
7/17/2020,-18134,"1098768,99",Pgto Lote 45 NF 4999,REEMBOLSO
7/17/2020,-10,"1098758,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/20/2020,69,"1098827,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/20/2020,-9701,"1089126,99",Pgto Parcela 11/36 Financiamento,REEMBOLSO
7/20/2020,-32,"1089094,99",Pgto DARF 1708 CRDC NF 18343,REEMBOLSO
7/20/2020,-42,"1089052,99",Pgto DARF 1708 MSX Consult NF 919,REEMBOLSO
7/20/2020,-47,"1089005,99",Pgto DARF 1708 MSX Consult NF 909,REEMBOLSO
7/20/2020,-57,"1088948,99",Pgto DARF 1708 MSX Consult NF 910,REEMBOLSO
7/20/2020,-101,"1088847,99",Pgto DARF 5952 CRDC NF 18343,REEMBOLSO
7/20/2020,-100,"1088747,99",Pgto Voicecorp - linha contingencial,REEMBOLSO
7/20/2020,-109,"1088638,99",Pgto Whirlpool,REEMBOLSO
7/20/2020,-112,"1088526,99",Pgto DARF 1708 Balera Berbel NF 2493,REEMBOLSO
7/20/2020,-117,"1088409,99",Pgto DARF 5952 MSX Consult NF 09,REEMBOLSO
7/20/2020,-131,"1088278,99",Pgto DARF 5952 MSX Consult NF 919,REEMBOLSO
7/20/2020,-179,"1088099,99",Pgto DARF 5952 MSX Consult NF910,REEMBOLSO
7/20/2020,-225,"1087874,99",Pgto DARF 1708 Azulsol Comum NF1797,REEMBOLSO
7/20/2020,-348,"1087526,99",Pgto DARF 5952 Balera Berbel NF 2493,REEMBOLSO
7/20/2020,-370,"1087156,99",Pgto Net,REEMBOLSO
7/20/2020,-406,"1086750,99",Pgto GPS C de Campos Trans e Serv Ter,REEMBOLSO
7/20/2020,-420,"1086330,99",Pgto DARF 1708 Montjoie NF 75,REEMBOLSO
7/20/2020,-649,"1085681,99",Pgto DARF 0561 IRRF/Folha,REEMBOLSO
7/20/2020,-697,"1084984,99",Pgto DARF 5952 Azulsol Comum NF 1797,REEMBOLSO
7/20/2020,-1136,"1083848,99",Pgto Selbetti Locação e Impressão,REEMBOLSO
7/20/2020,-1302,"1082546,99",Pgto DARF 5952 Montjoie NF 75,REEMBOLSO
7/20/2020,-1593,"1080953,99",Pgto Asplan,REEMBOLSO
7/20/2020,-4187,"1076766,99",Pgto DARF 1708 Guilherme B. NF 125,REEMBOLSO
7/20/2020,-7376,"1069390,99",Pgto GPS,REEMBOLSO
7/20/2020,-12980,"1056410,99",Pgto DARF 5952 Guilherme B. NF 125,REEMBOLSO
7/20/2020,-43682,"1012728,99",Pgto Anbima,REEMBOLSO
7/20/2020,-442,"1012286,99",Pgto Politex Ind e Com - Máscaras,REEMBOLSO
7/20/2020,-10,"1012276,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/20/2020,-7592,"1004684,99",Pgto VIA ref DESPESAS Tollog,REEMBOLSO
7/20/2020,-9614,"995070,99",Pgto Via ref DESPESAS Iceberg,REEMBOLSO
7/21/2020,39,"995109,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/21/2020,-4423,"990686,99",Pgto Adiantamento a func. Desp Adm - Rodrigo,REEMBOLSO
7/21/2020,-4423,"986263,99",Pgto Adiantamento a func. Desp Adm - Qualitas,REEMBOLSO
7/21/2020,-10,"986253,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/22/2020,49,"986302,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/22/2020,1794,"988096,99",Credito Pendencias a regularizar VIP,REEMBOLSO
7/22/2020,-2264,"985832,99",Pgto Agencia Estado - Broadcast,REEMBOLSO
7/23/2020,47,"985879,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/24/2020,51,"985930,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/24/2020,240000,"1225930,99",Credito FUNDO DE INVEST RENDA FIXA MONTE CARLO INSTITUCIONAL IMA-B 5 Taxa de Performance/Recuperação,REEMBOLSO
7/24/2020,-37813,"1188117,99",Pgto DARF 2172 Cofins Jun/20,REEMBOLSO
7/24/2020,-8192,"1179925,99",Pgto DARF 8109 PIS Jun/20,REEMBOLSO
7/27/2020,110,"1180035,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/27/2020,-776,"1179259,99",Pgto Editora Globo - Valor PRO Ferramenta e dados,REEMBOLSO
7/27/2020,-980,"1178279,99",Pgto Editora Glovo - Valor PRO Disponibilização,REEMBOLSO
7/27/2020,-1385,"1176894,99",Pgto Energia,REEMBOLSO
7/27/2020,-931,"1175963,99",Pgto MM Primo NF 341364,REEMBOLSO
7/28/2020,74,"1176037,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/28/2020,-12661,"1163376,99",Pgto Alelo VR- Ago/20,REEMBOLSO
7/28/2020,-831,"1162545,99",Pgto SP Trans - VT Ago/20,REEMBOLSO
7/29/2020,70,"1162615,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/29/2020,9570,"1172185,99",Credito Prime FUNDO DE INVESTIMENTO RENDA FIXA IMA-B Jul/20,REEMBOLSO
7/29/2020,-79724,"1092461,99",Pgto Alux Wedemann Advocacia NF 005,REEMBOLSO
7/29/2020,-171,"1092290,99",Pgto Olho Magico - Amostras quadros NF 1159,REEMBOLSO
7/29/2020,-539,"1091751,99",Pgto Certising - certificado TOLLOG,REEMBOLSO
7/29/2020,-10,"1091741,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/30/2020,69,"1091810,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
7/30/2020,-7038,"1084772,99",Pgto Barela Berbel e Mitne NF 2669,REEMBOLSO
7/30/2020,-5677,"1079095,99",Pgto Omega Assessoria NF 12932,REEMBOLSO
7/30/2020,-12000,"1067095,99",Pgto Emeli Serviços - Honorários Dra Linéia Tollog e Portobello,REEMBOLSO
7/30/2020,-5000,"1062095,99",Pgto Aline C Mathias - representação Portbello,REEMBOLSO
7/30/2020,-10,"1062085,99",Tarifa Bancária DOC/TED,REEMBOLSO
7/31/2020,81,"1062166,99",Ajuste de credito ref. Aplicação automatica,REEMBOLSO
